376	2519	225.1
377	1255	225.4
378	1095	225.9
379	0607	228.0
380	2678	229.8
381	2352	230.4
382	2449	232.0
383	2045	233.7
384	2538	235.7
385	0274	235.6
386	2504	236.0
387	2448	236.8
388	2718	238.4
389	2674	238.2
390	2256	238.7
391	2671	238.9
392	2309	240.1
393	2294	240.3
394	1359	240.8
395	0265	240.7
396	2456	241.6
397	2567	242.6
398	2527	243.9
399	2307	244.2
400	2437	245.5
401	2371	246.1
402	1234	246.9
403	2411	247.6
404	2632	248.4
405	2061	249.3
406	2717	249.9
407	2142	250.3
408	2292	251.1
409	2500	251.9
410	2343	252.5
411	1329	253.6
412	1081	254.9
413	2051	256.6
414	2225	257.1
415	2167	256.7
416	2325	259.2
417	2677	259.2
418	1146	259.5
419	1317	260.4
420	1293	260.6
421	1349	262.2
422	1088	263.7
423	1341	264.5
424	1513	265.3
425	2118	266.4
426	1191	266.1
427	2680	267.1
428	2084	268.3
429	2345	268.4
430	2602	269.9
431	2457	270.9
432	2323	271.8
433	2413	272.1
434	2644	274.1
435	2115	275.3
436	2494	276.6
437	2372	276.8
438	1128	277.5
439	1233	277.6
440	1270	279.9
441	2488	282.9
442	2211	284.5
443	0291	285.8
444	1222	286.6
445	1252	286.9
446	2595	287.9
447	2257	289.4
448	2613	289.6
449	1260	291.0
450	1333	290.7
451	1351	291.4
452	2134	291.4
453	2117	292.0
454	1279	292.2
455	1519	292.8
456	2169	294.8
457	1094	296.0
458	1504	295.9
459	2027	298.7
460	2085	299.2
461	2040	299.7
462	2568	301.4
463	2526	302.9
464	2592	305.3
465	1228	305.8
466	2315	306.0
467	2296	306.5
468	2129	307.6
469	2430	308.6
470	1213	309.5
471	2060	310.0
472	2643	310.8
473	2135	312.0
474	1322	313.1
475	2237	313.9
476	2270	314.5
477	2581	319.1
478	2596	321.6
479	1170	323.3
480	1331	323.8
481	0292	324.7
482	2366	325.2
483	2429	326.3
484	2412	326.3
485	1219	328.4
486	2723	330.7
487	2313	330.9
488	2672	332.2
489	2578	334.7
490	0273	335.2
491	2447	337.4
492	1242	338.7
493	0284	339.2
494	2373	339.2
495	2097	339.7
496	2137	341.0
497	2466	342.7
498	2295	344.3
499	2423	344.4
500	0275	344.9
501	2305	346.5
502	2179	347.3
503	2069	347.6
504	0253	350.2
505	2684	350.7
506	0312	351.9
507	2450	353.0
508	2010	354.3
509	2353	354.9
510	2482	355.6
511	2665	356.8
512	2397	358.2
513	2318	359.3
514	2446	360.3
515	2202	361.6
516	2070	363.6
517	1267	363.7
518	1350	364.9
519	2050	365.2
520	2380	366.3
521	2016	367.8
522	2476	369.4
523	1505	369.6
524	2505	369.9
525	1261	371.3
526	2599	372.7
527	0307	374.2
528	2017	374.7
529	0254	377.1
530	2555	378.0
531	1254	379.4
532	2244	380.5
533	2082	380.7
534	1033	381.6
535	1204	385.3
536	0602	387.1
537	1512	387.6
538	0251	388.3
539	2132	388.8
540	1215	390.3
541	2517	391.4
542	2247	392.8
543	2689	393.0
544	1158	393.9
545	2670	395.4
546	1225	396.0
547	2365	396.1
548	2245	397.0
549	2676	399.7
550	2405	397.6
551	2180	400.8
552	2091	401.3
553	2570	402.4
554	1338	402.4
555	2223	403.4
556	1268	404.1
557	2421	404.9
558	2110	406.5
559	1307	407.1
560	2660	409.0
561	2351	410.0
562	2302	410.6
563	1518	412.2
564	1288	412.6
565	1245	412.4
566	1300	414.3
567	2336	415.4
568	2193	417.1
569	2212	420.4
570	0606	421.5
571	1243	422.1
572	1515	423.3
573	2609	424.2
574	2138	427.6
575	2033	428.4
576	2293	428.8
577	2089	429.5
578	1152	430.1
579	1089	431.3
580	1348	432.1
581	0304	434.2
582	2160	433.5
583	2177	434.8
584	2516	436.8
585	2285	439.7
586	2536	440.2
587	1253	440.7
588	2310	444.5
589	1289	443.9
590	2534	445.4
591	1226	450.3
592	1212	450.8
593	2178	451.5
594	2090	452.4
595	2028	453.7
596	2640	457.3
597	2233	457.6
598	2161	458.1
599	2026	463.3
600	2621	465.1
601	2631	466.5
602	0625	468.5
603	2658	470.9
604	2221	472.3
605	1281	474.1
606	1312	474.8
607	1171	475.1
608	2342	477.6
609	2326	478.9
610	1259	480.9
611	1283	484.5
612	2096	484.6
613	2168	487.7
614	1290	487.7
615	1080	489.0
616	1246	490.9
617	2264	490.8
618	2058	492.3
619	2415	494.0
620	2702	496.6
621	1211	500.5
622	1302	501.0
623	1122	504.7
624	1339	506.1
625	0303	510.3
626	2620	509.6
627	2382	510.4
628	2666	512.2
629	2420	513.6
630	1087	514.8
631	0626	516.3
632	1058	518.8
633	1068	519.8
634	2303	520.7
635	1304	520.8
636	1319	523.6
637	2176	523.8
638	2334	526.3
639	2131	526.4
640	2425	528.9
641	1262	530.2
642	1291	531.4
643	1251	531.9
644	1039	534.8
645	1507	536.1
646	2701	538.5
647	0308	537.6
648	1059	540.0
649	1118	543.8
650	2265	545.7
651	2577	546.3
652	1216	551.1
653	1297	552.0
654	1603	555.9
655	2222	559.9
656	2460	561.2
657	1112	561.0
658	1282	564.4
659	2230	565.6
660	2209	571.3
661	1235	571.7
662	1022	573.3
663	1093	578.9
664	2443	579.6
665	2275	579.4
666	1358	582.6
667	2586	584.1
668	2241	585.6
669	0618	584.1
670	1287	587.3
671	2105	589.7
672	2139	590.5
673	1250	594.1
674	2304	597.3
675	2166	598.5
676	2608	599.8
677	2109	602.4
678	2428	606.2
679	1326	610.2
680	0237	612.8
681	2585	614.7
682	2297	616.7
683	1015	620.4
684	1314	622.8
685	1143	624.2
686	1357	626.4
687	2317	627.9
688	2251	626.1
689	1079	629.5
690	1309	632.9
691	1024	634.1
692	2312	635.9
693	2444	637.1
694	1218	638.1
695	2410	641.4
696	2106	643.6
697	2546	644.2
698	1065	645.9
699	2163	647.1
700	2108	648.4
701	1049	649.9
702	1117	650.9
703	0605	654.5
704	1203	655.8
705	1310	656.0
706	0552	657.7
707	1271	659.0
708	0623	660.8
709	0194	666.6
710	1134	666.8
711	1237	669.8
712	2057	674.4
713	2439	673.5
714	1067	674.2
715	2656	676.0
716	2590	676.8
717	1266	679.3
718	2274	681.0
719	0264	682.0
720	2076	686.6
721	0310	689.5
722	1120	689.5
723	0613	691.1
724	1092	694.0
725	2191	696.0
726	2548	695.6
727	1217	698.5
728	1111	702.3
729	2511	704.9
730	1337	704.4
731	1214	707.1
732	2383	711.9
733	0182	714.1
734	2565	715.3
735	1139	715.6
736	2642	717.5
737	0581	717.9
738	0617	717.6
739	1347	718.6
740	2419	721.4
741	2386	723.6
742	2141	729.1
743	1076	738.0
744	2306	741.3
745	2175	742.0
746	2547	743.2
747	2262	747.5
748	2403	753.0
749	0271	754.1
750	0290	759.7
751	0570	760.3
752	1508	761.1
753	2035	761.9
754	2201	764.8
755	1133	768.3
756	1248	770.0
757	2086	773.0
758	1229	773.9
759	1178	774.0
760	1311	775.3
761	1075	780.6
762	1026	789.1
763	0622	791.6
764	0172	795.0
765	0597	798.0
766	1320	802.7
767	2435	809.3
768	1236	810.1
769	2641	814.5
770	2022	818.3
771	2119	821.4
772	1032	822.9
773	1048	822.2
774	2442	829.2
775	1190	833.7
776	1047	833.4
777	2208	838.4
778	1313	837.0
779	0553	840.4
780	0247	848.5
781	2354	851.5
782	0192	855.6
783	1325	854.6
784	1318	859.5
785	1345	858.9
786	0604	861.3
787	1116	868.3
788	2529	872.6
789	2263	874.8
790	2220	876.8
791	1238	876.8
792	0245	882.7
793	2156	883.2
794	0559	886.4
795	0246	884.3
796	1060	886.8
797	2657	888.5
798	0542	893.1
799	2438	896.6
800	1258	900.7
801	2601	905.6
802	2361	908.8
803	2468	912.1
804	1086	913.2
805	2165	914.5
806	1082	918.8
807	2286	921.1
808	2619	920.3
809	1208	918.5
810	2049	922.5
811	2663	929.2
812	1083	934.9
813	0236	937.9
814	1038	941.8
815	1227	946.8
816	2308	942.7
817	1308	953.1
818	1115	955.0
819	2282	960.4
820	1201	960.5
821	2321	962.9
822	1183	969.1
823	1121	972.3
824	2333	978.3
825	2402	975.4
826	1306	980.1
827	1346	985.2
828	0616	987.6
829	2301	990.2
830	1162	993.3
831	0306	998.4
832	2320	997.9
833	0601	1000.1
834	0224	1004.2
835	1108	1010.3
836	1057	1011.2
837	1301	1011.5
838	1298	1013.8
839	0234	1020.3
840	0302	1020.4
841	2024	1022.3
842	1012	1031.9
843	0288	1031.4
844	0564	1032.4
845	1197	1032.9
846	2188	1037.5
847	2507	1041.6
848	1040	1047.0
849	2498	1050.6
850	0287	1050.4
851	1169	1055.0
852	2255	1056.6
853	2162	1060.9
854	2284	1063.2
855	1055	1069.7
856	2261	1074.3
857	2031	1076.4
858	0213	1079.2
859	0286	1083.7
860	0214	1090.1
861	2492	1090.7
862	1034	1094.2
863	2299	1099.6
864	1249	1093.5
865	1196	1094.4
866	2610	1096.6
867	1517	1107.0
868	1286	1105.6
869	2426	1112.8
870	0269	1118.7
871	1037	1125.9
872	0530	1129.3
873	2441	1135.2
874	1305	1136.6
875	0586	1145.0
876	2664	1153.0
877	2335	1160.4
878	2153	1166.6
879	1316	1167.3
880	0548	1185.3
881	0540	1185.3
882	2510	1188.0
883	2207	1196.1
884	0272	1197.7
885	1202	1203.1
886	2524	1208.6
887	0193	1217.9
888	1230	1221.0
889	1046	1223.4
890	1224	1227.1
891	0262	1235.8
892	2566	1232.1
893	0187	1243.8
894	2232	1246.5
895	2629	1244.6
896	0244	1249.2
897	2283	1249.4
898	0615	1251.7
899	0283	1254.1
900	1157	1260.0
901	2431	1263.3
902	1295	1272.0
903	2190	1274.2
904	0171	1279.7
905	0263	1281.0
906	2332	1288.4
907	0550	1295.9
908	1195	1293.9
909	1510	1298.5
910	2340	1308.0
911	2273	1308.3
912	0621	1312.5
913	1078	1318.5
914	1285	1319.7
915	0509	1325.7
916	2662	1324.8
917	0132	1335.4
918	2182	1330.3
919	1064	1333.8
920	1107	1339.9
921	1336	1344.7
922	2364	1350.5
923	1280	1350.0
924	2009	1355.4
925	0165	1362.8
926	2545	1360.3
927	2362	1365.6
928	2200	1359.2
929	2020	1370.4
930	1330	1372.1
931	1175	1384.7
932	1069	1389.4
933	2576	1391.1
934	0268	1397.1
935	1269	1398.9
936	1244	1405.6
937	1023	1404.8
938	2300	1412.1
939	0575	1409.6
940	1140	1411.1
941	2525	1416.1
942	1102	1420.2
943	1189	1429.7
944	1077	1435.3
945	1063	1435.2
946	0599	1443.0
947	0131	1450.6
948	2544	1454.5
949	0585	1452.6
950	1328	1459.3
951	0243	1463.6
952	1176	1467.6
953	1356	1472.2
954	1031	1483.6
955	2187	1487.0
956	2350	1495.5
957	1231	1497.2
958	1168	1504.6
959	0562	1508.3
960	2600	1512.7
961	0190	1518.8
962	1161	1518.3
963	2030	1524.2
964	2356	1520.6
965	2079	1528.3
966	0153	1542.6
967	2502	1542.9
968	0285	1543.4
969	2151	1548.3
970	0519	1551.3
971	0603	1546.4
972	2039	1558.8
973	1503	1568.9
974	1114	1567.7
975	2242	1563.9
976	0612	1570.6
977	2021	1575.4
978	2254	1581.9
979	2575	1591.2
980	2401	1592.4
981	0233	1605.2
982	1232	1604.4
983	0574	1608.3
984	1011	1618.3
985	1327	1610.7
986	0152	1625.0
987	0508	1630.5
988	2224	1622.2
989	2515	1633.5
990	0596	1637.1
991	0261	1633.7
992	2503	1642.9
993	0598	1644.8
994	1335	1649.8
995	0537	1658.6
996	2243	1661.3
997	2583	1663.4
998	2589	1670.1
999	0580	1677.5
1000	2236	1688.5
1001	2003	1690.3
1002	1210	1693.3
1003	0620	1695.2
1004	0591	1702.9
1005	1110	1714.1
1006	2249	1707.9
1007	1028	1717.3
1008	2584	1722.0
1009	1602	1720.8
1010	0282	1725.2
1011	2489	1746.2
1012	0531	1738.9
1013	0600	1747.4
1014	1241	1752.0
1015	2152	1764.8
1016	1036	1760.3
1017	0536	1764.3
1018	2189	1768.5
1019	1163	1767.5
1020	1277	1763.8
1021	2206	1786.4
1022	2107	1780.7
1023	0143	1790.3
1024	2607	1790.4
1025	0178	1800.6
1026	2155	1798.4
1027	1056	1801.8
1028	0091	1817.8
1029	0614	1803.2
1030	2523	1811.9
1031	0156	1820.8
1032	0177	1822.5
1033	2281	1827.1
1034	0198	1833.1
1035	0270	1829.8
1036	0235	1837.3
1037	0619	1841.3
1038	2407	1851.7
1039	1509	1858.3
1040	0145	1860.4
1041	2199	1863.0
1042	1021	1870.9
1043	1074	1867.0
1044	0584	1870.3
1045	2509	1876.6
1046	0551	1882.9
1047	2311	1887.4
1048	0209	1900.1
1049	1126	1905.1
1050	2699	1903.1
1051	0541	1916.5
1052	1132	1912.8
1053	0129	1937.4
1054	1010	1933.9
1055	1030	1933.1
1056	2157	1928.2
1057	0119	1951.3
1058	0573	1940.7
1059	1182	1941.8
1060	0155	1961.7
1061	0170	1962.4
1062	2409	1963.4
1063	2669	1965.8
1064	0115	1989.6
1065	0230	1979.2
1066	1315	1987.2
1067	0146	1993.1
1068	1014	2003.0
1069	0120	2004.0
1070	2417	2011.6
1071	1149	2009.9
1072	1501	2020.1
1073	2490	2022.2
1074	0569	2025.5
1075	0572	2028.3
1076	0098	2041.0
1077	0563	2046.8
1078	1502	2057.6
1079	1053	2057.5
1080	2217	2071.3
1081	0151	2078.1
1082	2150	2079.1
1083	2008	2096.0
1084	2418	2099.6
1085	1054	2102.7
1086	0520	2105.3
1087	2639	2114.5
1088	1296	2125.0
1089	0154	2137.7
1090	1017	2135.1
1091	2408	2138.0
1092	0232	2146.7
1093	2048	2151.9
1094	1145	2154.9
1095	2218	2173.4
1096	0211	2186.3
1097	1091	2190.3
1098	1194	2190.5
1099	2331	2203.8
1100	0169	2206.3
1101	1275	2213.2
1102	0289	2214.9
1103	2363	2226.7
1104	0166	2244.1
1105	0266	2238.9
1106	2198	2247.3
1107	2170	2254.4
1108	1138	2258.8
1109	0181	2278.9
1110	0223	2289.5
1111	1109	2295.7
1112	1276	2295.3
1113	2219	2305.6
1114	2522	2307.7
1115	0204	2319.6
1116	1131	2323.4
1117	0144	2330.6
1118	0162	2336.9
1119	0305	2347.1
1120	0299	2346.4
1121	0571	2364.3
1122	0142	2384.9
1123	0547	2386.9
1124	0589	2394.2
1125	1006	2401.9
1126	0504	2409.8
1127	0210	2416.2
1128	0225	2416.5
1129	1127	2426.3
1130	1601	2428.8
1131	1084	2438.3
1132	1174	2428.6
1133	1156	2441.7
1134	2014	2455.3
1135	2103	2456.2
1136	1035	2470.3
1137	0518	2469.7
1138	1181	2475.3
1139	0141	2488.9
1140	0072	2500.9
1141	0595	2482.0
1142	0590	2498.2
1143	2259	2514.0
1144	2260	2512.0
1145	0097	2522.3
1146	0196	2520.7
1147	0279	2519.2
1148	0199	2537.7
1149	1150	2535.5
1150	0116	2548.9
1151	2005	2545.1
1152	1125	2555.1
1153	0111	2569.6
1154	1103	2575.8
1155	0241	2586.7
1156	0280	2584.5
1157	0128	2598.3
1158	0561	2597.6
1159	0126	2598.9
1160	0127	2609.3
1161	1240	2609.1
1162	1105	2620.9
1163	0281	2616.2
1164	0089	2640.9
1165	2298	2638.6
1166	0582	2646.4
1167	0124	2654.1
1168	0534	2650.7
1169	1516	2665.0
1170	2330	2669.7
1171	0549	2672.1
1172	0568	2683.4
1173	0588	2693.2
1174	0090	2701.3
1175	0526	2686.5
1176	0560	2701.1
1177	2015	2701.4
1178	0610	2698.0
1179	2700	2706.6
1180	0260	2720.2
1181	2440	2720.6
1182	0068	2734.4
1183	1600	2725.4
1184	0231	2746.2
1185	0298	2748.8
1186	1044	2764.3
1187	0242	2763.4
1188	2406	2771.8
1189	1155	2777.8
1190	0525	2780.9
1191	0164	2784.4
1192	2002	2794.3
1193	0122	2795.8
1194	2369	2800.8
1195	2272	2812.5
1196	1257	2817.3
1197	0069	2840.4
1198	0215	2844.7
1199	0157	2845.0
1200	0594	2839.8
1201	0163	2851.2
1202	0175	2858.0
1203	1104	2862.6
1204	0528	2862.3
1205	1188	2870.3
1206	0082	2886.7
1207	0191	2891.5
1208	0546	2892.6
1209	0176	2909.3
1210	1020	2908.0
1211	0180	2905.9
1212	0228	2909.9
1213	1008	2932.1
1214	2013	2928.6
1215	0267	2932.0
1216	0535	2933.2
1217	0183	2953.3
1218	1043	2961.9
1219	0578	2963.0
1220	1209	2970.2
1221	2253	2974.6
1222	2400	2986.1
1223	0088	2994.3
1224	0524	3001.0
1225	0195	3002.4
1226	2216	3008.8
1227	2186	3008.1
1228	0503	3013.7
1229	0240	3029.8
1230	0529	3027.1
1231	2011	3039.1
1232	0121	3044.5
1233	0579	3042.9
1234	0160	3053.0
1235	1144	3050.8
1236	0301	3049.8
1237	0114	3065.1
1238	0278	3071.0
1239	2149	3075.5
1240	1106	3080.3
1241	1500	3083.4
1242	1193	3089.7
1243	2007	3088.0
1244	0203	3109.1
1245	0221	3104.9
1246	1085	3102.5
1247	0609	3114.8
1248	2019	3118.1
1249	0611	3120.4
1250	0147	3133.4
1251	0527	3127.1
1252	0125	3142.0
1253	2508	3147.3
1254	2399	3152.2
1255	2205	3159.3
1256	0167	3169.8
1257	0239	3168.3
1258	0593	3173.6
1259	0556	3178.3
1260	2271	3182.1
1261	0257	3197.5
1262	0259	3206.0
1263	2102	3202.9
1264	2185	3207.3
1265	1029	3219.4
1266	0517	3217.5
1267	0161	3222.6
1268	0202	3231.9
1269	1124	3232.3
1270	0159	3239.7
1271	2424	3240.5
1272	0186	3249.0
1273	0297	3243.2
1274	1002	3259.8
1275	1119	3258.4
1276	1045	3269.5
1277	0130	3270.9
1278	2252	3272.9
1279	0220	3282.1
1280	0587	3277.8
1281	0056	3287.6
1282	2582	3297.4
1283	0258	3306.8
1284	2501	3308.6
1285	0110	3312.8
1286	0558	3312.2
1287	1192	3311.9
1288	0296	3311.3
1289	0065	3331.8
1290	0174	3328.7
1291	0061	3341.4
1292	0064	3352.5
1293	2104	3347.9
1294	0113	3364.9
1295	0059	3367.1
1296	0139	3368.4
1297	0189	3368.7
1298	1154	3364.1
1299	0583	3377.2
1300	0188	3385.1
1301	1137	3378.0
1302	0212	3389.5
1303	0179	3395.0
1304	0084	3402.1
1305	1052	3405.4
1306	2012	3413.4
1307	1018	3422.7
1308	0133	3415.5
1309	0507	3422.8
1310	1101	3430.3
1311	1166	3432.9
1312	0256	3438.7
1313	1072	3456.9
1314	0140	3445.7
1315	1148	3444.5
1316	0277	3454.9
1317	0148	3459.3
1318	0086	3465.1
1319	0229	3469.9
1320	0138	3470.6
1321	1187	3478.7
1322	0135	3489.2
1323	2018	3500.2
1324	0137	3500.7
1325	1016	3507.7
1326	1173	3507.6
1327	0197	3518.2
1328	1136	3512.3
1329	0295	3524.0
1330	0081	3533.5
1331	0577	3534.5
1332	2006	3543.9
1333	1180	3554.9
1334	0222	3564.8
1335	0539	3565.2
1336	1062	3582.7
1337	1167	3572.9
1338	0217	3583.3
1339	0074	3591.1
1340	0071	3598.5
1341	0123	3602.0
1342	0576	3602.8
1343	0300	3606.6
1344	1005	3617.9
1345	0106	3623.0
1346	0037	3632.9
1347	0099	3637.8
1348	0078	3642.7
1349	0062	3646.1
1350	0514	3647.2
1351	0058	3658.8
1352	0566	3655.8
1353	0567	3660.0
1354	0054	3668.0
1355	0516	3672.6
1356	2197	3679.9
1357	0538	3684.8
1358	0079	3690.3
1359	0276	3690.9
1360	1027	3705.6
1361	0040	3703.4
1362	1003	3704.3
1363	0185	3706.3
1364	0545	3709.6
1365	1001	3719.3
1366	0227	3719.2
1367	0080	3737.9
1368	0043	3744.3
1369	0173	3744.6
1370	0050	3747.6
1371	0544	3760.2
1372	0076	3763.0
1373	1142	3767.1
1374	2101	3776.3
1375	0053	3784.3
1376	0149	3785.2
1377	0555	3785.6
1378	0565	3793.6
1379	0092	3794.4
1380	1007	3799.3
1381	0184	3802.9
1382	0041	3811.5
1383	1165	3808.2
1384	0219	3812.5
1385	0117	3818.8
1386	0515	3820.4
1387	0554	3821.7
1388	0216	3831.4
1389	1135	3837.4
1390	1153	3840.3
1391	0608	3850.0
1392	0095	3856.4
1393	0158	3861.5
1394	0150	3864.9
1395	0513	3866.0
1396	0083	3877.5
1397	0134	3878.8
1398	0136	3888.8
1399	1019	3890.2
1400	0035	3893.8
1401	0108	3894.4
1402	0036	3901.4
1403	0207	3911.3
1404	1179	3913.6
1405	0226	3914.4
1406	0112	3917.8
1407	0085	3924.9
1408	1051	3924.4
1409	0201	3931.1
1410	0543	3933.9
1411	0077	3939.9
1412	0047	3944.9
1413	1200	3952.5
1414	0218	3953.0
1415	0039	3957.7
1416	0532	3959.6
1417	0592	3962.1
1418	0107	3974.4
1419	1004	3982.1
1420	0049	3986.5
1421	0105	3988.8
1422	0205	3993.0
1423	0055	4000.7
1424	0109	3995.5
1425	0557	4015.6
1426	0044	4024.9
1427	0523	4025.4
1428	0200	4033.4
1429	0533	4036.2
1430	1141	4040.0
1431	0060	4045.0
1432	0512	4049.1
1433	0168	4046.4
1434	0052	4060.2
1435	0038	4062.5
1436	0505	4071.5
1437	0096	4089.3
1438	0073	4088.3
